accuracy,backbone,brier,detector_trigger_step,detector_triggered,ece,intensity,macro_f1,method,nll,runtime_seconds,seed,shift
0.8545454545454545,appnp,0.2259031242889288,,,0.10090321288172209,0.45,0.8549846292938496,source_only,0.41887394757887303,2.810009755194187e-05,0,feature_noise
0.8727272727272727,appnp,0.22726475931142845,,,0.09308159621160914,0.45,0.8727988960512212,entropy_all_nodes,0.4140399986800049,0.04974199994467199,0,feature_noise
0.8181818181818182,appnp,0.25495042815902075,,False,0.053772413166964725,0.45,0.811974380395433,full_method,0.4531240309231599,0.2939933999441564,0,feature_noise
0.896969696969697,appnp,0.17874504456689158,,,0.09903593466335905,0.35,0.8966057391504042,source_only,0.34890043509195473,1.3199984095990658e-05,0,edge_drop
0.8909090909090909,appnp,0.17808554371923382,,,0.07280678530268027,0.35,0.8906558958283096,entropy_all_nodes,0.34244381152066716,0.05114320002030581,0,edge_drop
0.8848484848484849,appnp,0.19028478176187621,,False,0.06171398056850693,0.35,0.883080957063258,full_method,0.3582928537011921,0.33887919993139803,0,edge_drop
0.8303030303030303,appnp,0.2643249948358692,,,0.14986551806744397,0.35,0.8307878758705273,source_only,0.48955626644964584,1.0499963536858559e-05,0,edge_add
0.8242424242424242,appnp,0.26218389811212167,,,0.10911261144825504,0.35,0.8250695704779188,entropy_all_nodes,0.47853302817593757,0.0526049000909552,0,edge_add
0.8484848484848485,appnp,0.27129333934311956,,False,0.11608380939789432,0.35,0.8485858585858587,full_method,0.4918629588009477,0.2979068000568077,0,edge_add
0.7878787878787878,appnp,0.3316116547263823,,,0.11537767414928768,0.25,0.7891206494654771,source_only,0.5935208625023727,1.0999967344105244e-05,0,homophily_shift
0.7636363636363637,appnp,0.3350215604018039,,,0.07360430854318033,0.25,0.7645890214492876,entropy_all_nodes,0.5940197221515677,0.04962519998662174,0,homophily_shift
0.7757575757575758,appnp,0.33526712983342644,,False,0.08301004167936323,0.25,0.7755942439655333,full_method,0.5951499824770138,0.30734850000590086,0,homophily_shift
0.6787878787878788,appnp,0.4544845014785789,,,0.06539604401957273,0.5,0.6810427981401044,source_only,0.783011500703735,1.1100084520876408e-05,0,homophily_shift
0.6181818181818182,appnp,0.504699501510928,,,0.06271425803086968,0.5,0.6181893671826558,entropy_all_nodes,0.8550708916628689,0.054575900081545115,0,homophily_shift
0.6727272727272727,appnp,0.4551249579046176,,False,0.08378701913573885,0.5,0.6713583368450625,full_method,0.784331104321008,0.3280642000027001,0,homophily_shift
0.896969696969697,appnp,0.1781842396856265,,,0.10145534667464061,0.0,0.8966476713099761,source_only,0.33348333293220755,1.3200100511312485e-05,1,clean
0.8909090909090909,appnp,0.176628777997294,,,0.09434408806156272,0.0,0.8903820148749154,entropy_all_nodes,0.3251950839588457,0.051335299969650805,1,clean
0.8727272727272727,appnp,0.1824869902985526,,False,0.08354381751574544,0.0,0.872196295259778,full_method,0.332902320794529,0.28191760007757694,1,clean
0.8121212121212121,appnp,0.2661498913324284,,,0.05186091380440908,0.45,0.810739806641446,source_only,0.4496268691903685,1.1600088328123093e-05,1,feature_noise
0.806060606060606,appnp,0.27408009365178126,,,0.07091797161448038,0.45,0.804553209833816,entropy_all_nodes,0.45950950204677643,0.052070299978367984,1,feature_noise
0.793939393939394,appnp,0.27978867580714284,,False,0.0541093564271632,0.45,0.7923174603174603,full_method,0.46818953175701983,0.3054190999828279,1,feature_noise
0.8484848484848485,appnp,0.22725690243359303,,,0.052435590025191714,0.35,0.8486117836965295,source_only,0.4265384824801829,1.27000967040658e-05,1,edge_drop
0.8363636363636363,appnp,0.23249995785130398,,,0.05337977144015948,0.35,0.8361795764393168,entropy_all_nodes,0.4328096485749054,0.051578399958088994,1,edge_drop
0.8484848484848485,appnp,0.24083457418700582,,False,0.058166300699998355,0.35,0.8481483511631236,full_method,0.4455760108108248,0.28426179999951273,1,edge_drop
0.8,appnp,0.28553596541116966,,,0.10468668454517167,0.35,0.7983598921865814,source_only,0.5008417175714659,1.170008908957243e-05,1,edge_add
0.7818181818181819,appnp,0.3098980211560799,,,0.08533770112550867,0.35,0.7776294648374739,entropy_all_nodes,0.532622829561942,0.055938599980436265,1,edge_add
0.7575757575757576,appnp,0.3364115889979307,,False,0.06420459451322498,0.35,0.7490938541962492,full_method,0.5740855370291615,0.29891190002672374,1,edge_add
0.7696969696969697,appnp,0.336717815876571,,,0.11204302778137369,0.25,0.7677766627132562,source_only,0.5807100537669043,1.0199961252510548e-05,1,homophily_shift
0.7333333333333333,appnp,0.3790118934375095,,,0.07086797092126476,0.25,0.7193279132791327,entropy_all_nodes,0.6496501466750992,0.051757599925622344,1,homophily_shift
0.7151515151515152,appnp,0.4099956951355866,,False,0.07313665061747956,0.25,0.6929015151515152,full_method,0.7080690710842487,0.29134070000145584,1,homophily_shift
0.6666666666666666,appnp,0.4280601322247409,,,0.06567003383571302,0.5,0.6605654232772876,source_only,0.726734780646992,1.1399970389902592e-05,1,homophily_shift
0.5636363636363636,appnp,0.563385816135784,,,0.1720606901883187,0.5,0.5211495236101884,entropy_all_nodes,0.9641514233175251,0.053419800009578466,1,homophily_shift
0.6181818181818182,appnp,0.5259795367611289,48,True,0.14298920576117508,0.5,0.5829939322938585,full_method,0.9147228886632968,0.23586529993917793,1,homophily_shift
0.9151515151515152,appnp,0.15850682933533788,,,0.12883494836276593,0.0,0.9149435668179411,source_only,0.31747060515349723,1.1100084520876408e-05,2,clean
0.9090909090909091,appnp,0.15243304350277895,,,0.12262888477981937,0.0,0.9090837070096717,entropy_all_nodes,0.2998475450680401,0.048864100011996925,2,clean
0.9151515151515152,appnp,0.15539160739839078,,False,0.1317862178459083,0.0,0.9149233482566815,full_method,0.30281717407468123,0.29066159995272756,2,clean
0.8484848484848485,appnp,0.21373873227217347,,,0.07968349584884397,0.45,0.8483405483405484,source_only,0.39055066131454763,1.4399993233382702e-05,2,feature_noise
0.8484848484848485,appnp,0.21549588414016524,,,0.0793030232299584,0.45,0.8485236115552713,entropy_all_nodes,0.38537935563094267,0.051640599966049194,2,feature_noise
0.8424242424242424,appnp,0.21487516045403635,,False,0.07333244882472702,0.45,0.8426430087137117,full_method,0.38404266878202026,0.30832139996346086,2,feature_noise
0.896969696969697,appnp,0.1580543884564416,,,0.0908833821631538,0.35,0.8971195458422271,source_only,0.30823483530650014,1.2999982573091984e-05,2,edge_drop
0.8909090909090909,appnp,0.15473203068825137,,,0.06699716570556515,0.35,0.8911725067385444,entropy_all_nodes,0.29656951116814,0.052368000033311546,2,edge_drop
0.896969696969697,appnp,0.156710316888634,,False,0.10055739318721693,0.35,0.8970660424993367,full_method,0.2987408891798414,0.3404795000096783,2,edge_drop
0.8484848484848485,appnp,0.2654515808924609,,,0.13937959820431786,0.35,0.8488158482198845,source_only,0.49217360168007496,1.1200085282325745e-05,2,edge_add
0.8424242424242424,appnp,0.2628963289730365,,,0.11643486521998217,0.35,0.8433113777150475,entropy_all_nodes,0.48195538971360125,0.05183939996641129,2,edge_add
0.8303030303030303,appnp,0.27902260927673417,,False,0.10268010289057747,0.35,0.8316002823893784,full_method,0.5020687939567409,0.3372114000376314,2,edge_add
0.7878787878787878,appnp,0.32710531777838586,,,0.09968807625682898,0.25,0.7886379675370501,source_only,0.582119844670582,1.1400086805224419e-05,2,homophily_shift
0.7757575757575758,appnp,0.3316161707203953,,,0.08934585144761728,0.25,0.7760217236741792,entropy_all_nodes,0.5847310609600751,0.05254229996353388,2,homophily_shift
0.7333333333333333,appnp,0.3776656255192417,,False,0.07097228140502847,0.25,0.7321350762527233,full_method,0.6505649643591753,0.2868248999584466,2,homophily_shift
0.6787878787878788,appnp,0.4353333620354523,,,0.09670647651443232,0.5,0.6799659475580313,source_only,0.7629462388930085,9.899958968162537e-06,2,homophily_shift
0.6545454545454545,appnp,0.4616744626773955,,,0.07439530053208741,0.5,0.6537148066878883,entropy_all_nodes,0.8046782626172301,0.05136749998200685,2,homophily_shift
0.6363636363636364,appnp,0.5050218181444122,40,True,0.08506040762713309,0.5,0.6301075268817203,full_method,0.8685480461777049,0.20298299996647984,2,homophily_shift
