dataset,backbone,shift,intensity,method,count,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,nll_mean,nll_std,ece_mean,ece_std,brier_mean,brier_std,runtime_seconds_mean,runtime_seconds_std,adapted_steps_mean,adapted_steps_std,mean_reliability_mean,mean_reliability_std,selected_fraction_mean,selected_fraction_std,num_nodes_mean,num_nodes_std,num_edges_mean,num_edges_std
synthetic,gcn,edge_add,0.15,reliable_entropy,5,0.9838095238095239,0.013669238185149828,0.9838227203913501,0.013642106800006912,0.05393868461251259,0.029212540273842673,0.025170086565471837,0.004391656742544667,0.024912586858523284,0.019468262076354763,3.1019026199966904,1.6772091560418605,90.0,0.0,0.4276545714586895,0.005408538367920345,0.3999999999999999,0.0,360.0,0.0,2488.8,27.286626761107723
synthetic,gcn,edge_add,0.15,no_neighborhood_agreement,5,0.9838095238095239,0.013669238185149828,0.9838227203913501,0.013642106800006912,0.05367957949638367,0.02905346184692336,0.025967906486420406,0.004829289668541856,0.024785558804231698,0.019365907179469666,2.9770192400028463,1.4288728528957988,90.0,0.0,0.42488016832794556,0.0022594725762713212,0.3999999999999999,0.0,360.0,0.0,2488.8,27.286626761107723
synthetic,gcn,edge_add,0.15,no_structural_stability,5,0.9838095238095239,0.013669238185149828,0.9838227203913501,0.013642106800006912,0.05393872633576393,0.02921050882197959,0.025170881521134152,0.0043913783865839814,0.02491200369455631,0.019467190375160957,1.7928079199977218,0.9136042654031288,90.0,0.0,0.42781584615373314,0.0053956747857987946,0.3999999999999999,0.0,360.0,0.0,2488.8,27.286626761107723
synthetic,gcn,edge_add,0.15,no_calibration_loss,5,0.9838095238095239,0.013669238185149828,0.9838227203913501,0.013642106800006912,0.05393794924020767,0.02921279560156176,0.025169442267644976,0.0043913838845929705,0.024912430633362605,0.019468311308576736,3.1064806000009413,1.7619291425021315,90.0,0.0,0.4276546748782765,0.005408639864659744,0.3999999999999999,0.0,360.0,0.0,2488.8,27.286626761107723
synthetic,gcn,edge_add,0.15,no_anti_forgetting,5,0.9838095238095239,0.013669238185149828,0.9838227203913501,0.013642106800006912,0.05388796329498291,0.02922265290467745,0.026023274716876803,0.005035001697944223,0.024893038019887587,0.01946990795596895,3.0994530599971766,1.7009144690811009,90.0,0.0,0.42765154785242687,0.005411632443894218,0.3999999999999999,0.0,360.0,0.0,2488.8,27.286626761107723
synthetic,gcn,edge_add,0.15,full_method,5,0.9838095238095239,0.013669238185149828,0.9838227203913501,0.013642106800006912,0.05393868461251259,0.029212540273842673,0.025170086565471837,0.004391656742544667,0.024912586858523284,0.019468262076354763,3.197530700004427,1.352857561527523,90.0,0.0,0.4276545714586895,0.005408538367920345,0.3999999999999999,0.0,360.0,0.0,2488.8,27.286626761107723
synthetic,gcn,edge_add,0.35,source_only,5,0.9695238095238097,0.01942483624225824,0.9695727072360922,0.019376316332934896,0.09749016165733337,0.03193309324429659,0.04573690085184007,0.005748286727451182,0.04336570994908502,0.02164399822978582,5.540001438930631e-06,4.758135752675187e-07,0.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,entropy_all_nodes,5,0.9761904761904763,0.019748991765074032,0.9761506399445492,0.01980370941179571,0.08818111643195152,0.033681792134600645,0.04385291227272579,0.007481570637475409,0.03938776840924414,0.022332817066202982,0.6317640799999935,0.4335014335522055,90.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,tent_entropy,5,0.9761904761904763,0.019748991765074032,0.9761506399445492,0.01980370941179571,0.08802375122904778,0.03371037748731183,0.04393167484374274,0.007234377683638901,0.039331051261470504,0.02234097042728821,0.7701634199998807,0.391576948766973,90.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,eata_filter,5,0.9704761904761906,0.02029264357396431,0.9705249402956866,0.020242134488411893,0.0939863994717598,0.03289846023526189,0.04438787695907411,0.005923940775212382,0.04233543995109679,0.021977483878660622,3.446232720001717,1.881756772858078,90.0,0.0,0.517746913580247,0.006469565766504948,0.517746913580247,0.006469565766504948,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,graph_tta_consistency,5,0.9733333333333334,0.02055907918564086,0.9733078890584407,0.02056680596567267,0.09523724615573884,0.03327829131420743,0.04822876612345378,0.004930881463567374,0.04158275414941072,0.02243598146852751,4.053790220007068,2.167914538749185,90.0,0.0,0.4125332741272616,0.0093091667369689,0.3999999999999999,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,matcha_reliable,5,0.9714285714285715,0.020647127036836955,0.9714574024140239,0.020590424713886567,0.0934861958026886,0.03586786130286555,0.04322699024563744,0.007660888336734561,0.04198199820908456,0.023746588116648027,4.578572919999715,2.8176426497125027,90.0,0.0,0.5,0.0,0.5,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,reliable_entropy,5,0.9742857142857144,0.01871131686132239,0.9742385362193096,0.018760709100885974,0.09017560556530953,0.03366592330543972,0.04228426788534437,0.004701723353981028,0.040281932003043176,0.022374365264154043,3.456399500000407,1.9334894266295097,90.0,0.0,0.41315353447873104,0.0093533275888129,0.3999999999999999,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,no_neighborhood_agreement,5,0.9723809523809525,0.018904222134551635,0.9723398018234363,0.018943259025496848,0.08994018286466599,0.0330736561005779,0.04529982461815789,0.007399834595280022,0.04020692079119174,0.02200138884219906,3.752795679998235,3.148132681352587,90.0,0.0,0.40240118148151627,0.005624501048268123,0.3999999999999999,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,no_structural_stability,5,0.9742857142857144,0.01871131686132239,0.9742385362193096,0.018760709100885974,0.09017792344093323,0.03366591053245815,0.04228567886920202,0.0047030515857566044,0.04028263724063247,0.022374600238703756,2.147276559995953,1.6633197791196006,90.0,0.0,0.4133267450519197,0.009287965495157776,0.3999999999999999,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,no_calibration_loss,5,0.9742857142857144,0.01871131686132239,0.9742385362193096,0.018760709100885974,0.09016760364174843,0.03366853793829833,0.04227670232454936,0.004700165583568809,0.040279989071977745,0.022374949976719436,4.190657720001764,3.1279484107863023,90.0,0.0,0.41315419959618127,0.009353516184912251,0.3999999999999999,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,no_anti_forgetting,5,0.9742857142857144,0.01871131686132239,0.9742385362193096,0.018760709100885974,0.09004846066236497,0.033695657110312305,0.042182172707148954,0.00468544420474934,0.04023176308231284,0.0223863686247558,4.973174240003573,3.1312391127194314,90.0,0.0,0.41315602377050026,0.009355560673071351,0.3999999999999999,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,edge_add,0.35,full_method,5,0.9742857142857144,0.01871131686132239,0.9742385362193096,0.018760709100885974,0.09017560556530953,0.03366592330543972,0.04228426788534437,0.004701723353981028,0.040281932003043176,0.022374365264154043,4.983675360001508,3.2843599890904,90.0,0.0,0.41315353447873104,0.0093533275888129,0.3999999999999999,0.0,360.0,0.0,2922.0,31.89357302028106
synthetic,gcn,degree_shift,0.35,source_only,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.0329188534989953,0.019930236516672747,0.016049151988256554,0.003485321128980035,0.015325141768567344,0.011553103689827027,1.0539995855651796e-05,8.796044329264003e-06,0.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,entropy_all_nodes,5,0.9914285714285714,0.0081926907305168,0.9914399278339541,0.008171262036543451,0.03131317123770714,0.020788293481546004,0.013133105805941982,0.002810457648746893,0.01451869824730459,0.011947596520847552,0.938447320004343,0.8687513085794546,90.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,tent_entropy,5,0.9914285714285714,0.0081926907305168,0.9914399278339541,0.008171262036543451,0.031284592859447,0.020804113089741193,0.013118966903005319,0.0028181375626621387,0.014504943898745732,0.011954416620746006,0.9062875800009351,0.8262026683037472,90.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,eata_filter,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.032761715538799766,0.020014934013415277,0.015909068243844176,0.0034418838772693303,0.015275984974911786,0.011573734025370508,4.7889330399979375,3.98083969318803,90.0,0.0,0.4854876543209876,0.0282210273231379,0.4854876543209876,0.0282210273231379,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,graph_tta_consistency,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.03326398190110922,0.020000316563328523,0.015513864216350376,0.00402370320179235,0.015235526889104862,0.011785880922275711,5.704813880001893,3.4800601221104372,90.0,0.0,0.43361621685350576,0.0039510925386883776,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,matcha_reliable,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.03265033401548863,0.020305682515542885,0.014835173657962265,0.003955718810971652,0.015224051868711041,0.011747194577382991,4.217137580001145,2.7653570774876117,90.0,0.0,0.5,0.0,0.5,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,reliable_entropy,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.03211009930819273,0.020282569054893444,0.01433753212292988,0.004018009204371875,0.014961533886045967,0.01174337908124998,3.718733400001656,2.082698422853852,90.0,0.0,0.43425875568097955,0.004180499910089954,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,no_neighborhood_agreement,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.031988434679806235,0.02030814425626985,0.014278207052321653,0.004030336053611698,0.014900924870730132,0.011748188784096373,3.6073822200007273,2.3015685689695506,90.0,0.0,0.4448622721778593,0.0020357325229735474,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,no_structural_stability,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.0321094024926424,0.020279313296772305,0.014338003283455247,0.004018065590525542,0.014961105828549565,0.011741770303508281,1.9754599199950462,1.1507448334199808,90.0,0.0,0.4341861860603684,0.004268702939659744,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,no_calibration_loss,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.03211007378995419,0.02028258275957284,0.014337503115336093,0.0040179683852270085,0.014961529103326187,0.011743383257232913,4.052524120002635,2.590233029480211,90.0,0.0,0.43425876183033135,0.0041805015412830805,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,no_anti_forgetting,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.03209351655095816,0.020289953370324697,0.014328742850394469,0.004017701332024543,0.01495417346577475,0.011747346489312922,3.880491540004732,2.1318299561335503,90.0,0.0,0.43426031630049555,0.004180545750075291,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,degree_shift,0.35,full_method,5,0.9923809523809524,0.008302664654363202,0.9923923087863351,0.008280186482481558,0.03211009930819273,0.020282569054893444,0.01433753212292988,0.004018009204371875,0.014961533886045967,0.01174337908124998,4.174857860000339,2.3576629502518616,90.0,0.0,0.43425875568097955,0.004180499910089954,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,source_only,5,0.880952380952381,0.021717627144745486,0.8809419364339428,0.021892375226912876,0.2930104523897171,0.03938409509594157,0.05277460989497955,0.009475736904769641,0.16046145882629081,0.025069703094252004,5.939998663961887e-06,1.3922652028698929e-06,0.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,entropy_all_nodes,5,0.8838095238095238,0.021210530906019136,0.8837966841143249,0.021270934999284452,0.29058739840984343,0.048500701714863814,0.04469955174695879,0.006464175017197816,0.1603977689618841,0.03008930040791562,0.9812577000004239,0.7947037317022961,90.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,tent_entropy,5,0.8838095238095238,0.021210530906019136,0.8837966841143249,0.021270934999284452,0.2906571447849274,0.04878049311578608,0.04385547572658176,0.007393447782440659,0.1604633876253026,0.03022627152532358,1.1348572600021725,0.9306214323352989,90.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,eata_filter,5,0.880952380952381,0.022335313142016328,0.880949684779484,0.022514674081829715,0.2902358204126358,0.04103978443672751,0.05427571024213518,0.011999994519273105,0.1595600984413527,0.02569700330727998,4.459940719997394,2.3982954581255256,90.0,0.0,0.4175864197530864,0.013492610045297946,0.4175864197530864,0.013492610045297946,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,graph_tta_consistency,5,0.8857142857142858,0.023133252955221176,0.8855877987988963,0.023344538914225027,0.29909702241420744,0.04876074935968365,0.051549901621682305,0.008633504715848943,0.16471349170851787,0.030256433752595947,4.140552340002614,1.3534763727001733,90.0,0.0,0.39954271290330945,0.0030094211868581886,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,matcha_reliable,5,0.8800000000000001,0.023015325663989658,0.8801770807726129,0.023121995754910165,0.2984642446041107,0.049096844453475535,0.04329308024474553,0.006325530531620053,0.1651473081208779,0.02964869281121388,4.413927239997429,1.7097214125902485,90.0,0.0,0.5,0.0,0.5,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,reliable_entropy,5,0.8847619047619049,0.021591969616675498,0.8847075258061754,0.021699235791485368,0.296008026599884,0.04937140733245884,0.04752072961557481,0.011298807792401253,0.1636696940457171,0.030118229112914036,3.5101695599994853,1.5229162093199355,90.0,0.0,0.399199505937978,0.0029075824449033357,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,no_neighborhood_agreement,5,0.8828571428571429,0.022049213148171855,0.8827752299834171,0.022268956317992875,0.29407885372638704,0.04856908172601099,0.045869635769299116,0.011782169785445258,0.16268221186650061,0.029851702057979636,2.732553619999089,1.224482897540253,90.0,0.0,0.3851297169171215,0.005545075723644909,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,no_structural_stability,5,0.8847619047619049,0.021591969616675498,0.8847075258061754,0.021699235791485368,0.29605708718299867,0.04940411490570211,0.04752303299449741,0.011301613590996391,0.16369780453238086,0.03013529097262144,1.9761995400040178,1.101621544623785,90.0,0.0,0.3995569783843586,0.002789594153852277,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,no_calibration_loss,5,0.8847619047619049,0.021591969616675498,0.8847075258061754,0.021699235791485368,0.295997616648674,0.049375330591802664,0.04751140656925385,0.011296931995651077,0.1636664279959884,0.030118122403286464,3.709325100001297,1.782463578343679,90.0,0.0,0.399198955379065,0.002908069690026199,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,no_anti_forgetting,5,0.8838095238095238,0.02225394561056747,0.8836863893387541,0.02245234608513679,0.2962035685777664,0.049688067594587805,0.048091126368159355,0.01145270145399259,0.16380576118366005,0.0302736439297041,3.5077140399982456,1.7040492860491139,90.0,0.0,0.3992179574001155,0.0029272466964251082,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.25,full_method,5,0.8847619047619049,0.021591969616675498,0.8847075258061754,0.021699235791485368,0.296008026599884,0.04937140733245884,0.04752072961557481,0.011298807792401253,0.1636696940457171,0.030118229112914036,3.2429033800028266,1.5413540753018564,90.0,0.0,0.399199505937978,0.0029075824449033357,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,source_only,5,0.6409523809523809,0.031958022353452416,0.636100676492779,0.034740741397071104,0.8194620966911316,0.0708827630647702,0.11262044634137833,0.019190050012549326,0.4869087374951394,0.03845628119470032,6.1999977333471176e-06,9.818312288041488e-07,0.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,entropy_all_nodes,5,0.47333333333333333,0.10400593040827384,0.397737744087231,0.1573823273646861,1.7435471534729003,0.7216395466870669,0.37945316215356195,0.1747685628810748,0.841969224448556,0.2548875327342024,0.6238761599990539,0.27726820105586686,90.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,tent_entropy,5,0.4714285714285714,0.1023532631438318,0.39520775655880874,0.15528165555594112,1.8033013343811035,0.7767887612513988,0.38201258511770336,0.17607749858063895,0.8476270716996688,0.2557299952936678,0.810802060001879,0.7072019881540194,90.0,0.0,1.0,0.0,1.0,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,eata_filter,5,0.5942857142857143,0.08751546672502965,0.5702242505571138,0.11587313214985548,1.0154529571533204,0.2903642237466411,0.18429801742235818,0.10129243561864852,0.5714349728466506,0.13514986869701617,3.9555885999987366,2.330750077193618,90.0,0.0,0.37349382716049373,0.0828148925734155,0.37349382716049373,0.0828148925734155,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,graph_tta_consistency,5,0.40857142857142853,0.06033917737697967,0.30446450461440466,0.09896343471082893,2.0420334815979,0.5299962919871098,0.47710580278010595,0.11401712458204852,0.97368696986818,0.18175199562078292,4.033093520000693,1.8239682946208253,90.0,0.0,0.43644734736034635,0.010537880507245473,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,matcha_reliable,5,0.4066666666666666,0.053162993283629945,0.3031066610666298,0.08836332953683777,2.0231925010681153,0.3975544407872034,0.4799409468117214,0.09360924301082467,0.973942049206417,0.14174220469407683,4.166484760004096,2.1171639737273913,90.0,0.0,0.5,0.0,0.5,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,reliable_entropy,5,0.42000000000000004,0.07059192556269116,0.32248716552059803,0.11290946046395754,2.006259822845459,0.5404118652876737,0.46304081885587606,0.12355095078380254,0.9543793087920275,0.18737264816857097,3.4348981799994363,1.7652330648641374,90.0,0.0,0.43619644262640567,0.010436025052413495,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,no_neighborhood_agreement,5,0.4685714285714286,0.0941653873852059,0.39391885927996634,0.14520453336726774,1.6876325964927674,0.5525546069998679,0.38550773546809247,0.15188357567087574,0.8427718083664695,0.21126179585685537,3.3700216199969875,2.186741791859305,90.0,0.0,0.4373709445648739,0.010940945529631638,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,no_structural_stability,5,0.41809523809523813,0.06890132284832731,0.31959182182948914,0.11081744152160931,2.009880256652832,0.5393717838278046,0.4638209110214596,0.12280306044247001,0.955671464256709,0.18673564546737903,1.6143233200011309,0.7969153635375288,90.0,0.0,0.4362790985363015,0.010372947453435368,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,no_calibration_loss,5,0.4219047619047619,0.06969971224202663,0.32574920602377366,0.1111836511143324,2.062611198425293,0.5938646812878863,0.46035527865091963,0.12408518498388937,0.9529544766189921,0.1879631889666968,3.2386433000006947,1.5119712284704907,90.0,0.0,0.43608013782503663,0.010478472861653114,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,no_anti_forgetting,5,0.4161904761904762,0.06711414448551568,0.3167676028298353,0.10811649159397828,2.034133791923523,0.5466862670822761,0.46775964410532084,0.12123231829178471,0.9620013560588501,0.18692375300787345,3.167601879997528,1.530325345678187,90.0,0.0,0.4360824138314815,0.010302802273111202,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
synthetic,gcn,homophily_shift,0.5,full_method,5,0.42000000000000004,0.07059192556269116,0.32248716552059803,0.11290946046395754,2.006259822845459,0.5404118652876737,0.46304081885587606,0.12355095078380254,0.9543793087920275,0.18737264816857097,3.3356153000000632,1.8620285476457616,90.0,0.0,0.43619644262640567,0.010436025052413495,0.3999999999999999,0.0,360.0,0.0,2164.6,23.63556642012203
